text,id_1,id_2,id_3,id_4,id_5,id_6,id_7,id_8,id_9
Добрый день.Поездку в Санкт-Петербург я оцениваю на 3.                         Мне не понравилось что была отменена ночная автобусная экскурсия по городу.Мне не понравилось что в Морском Соборе в Кронштадте мы были всего 10 мин.Дальше в день отъезда наш гид Владимир поставил нам такое условие.Либо мы сокращаем экскурсию в Петергофе на 1.5 часа и приезжаем в Москву до12 ночи либо мы проходим экскурсию в полном объёме но приезжаем в 3 часа ночи.В итоге в Петергофе мы были всего 1 час.В Москву мы приехали в 12 ночи.Мне пришлось добираться в Подмосковье на такси потому что автобусы уже не ходили.На каком основании нам вообще было поставлено такое условие при котором пришлось сократить экскурсию аж на 1.5 часа.И при этом мне ещё пришлось потратиться на такси.У вас на сайте написано что мы должны были приехать в Москву в 5 утра.,0,0,0,0,0,1,0,1,0
"79147377021 - Моя оценка за тур. поездку 4 б. Спасибо водителю , аккуратный ,ответственный.
79140719022 - 4 Обратный путь затянулся долговато, ехать назад устали, а так все хорошо было",0,0,0,0,0,0,0,1,0
"9661911354 - 4 
Сам тур очень понравился,особенно гид в Калязине и развлекательная программа..но, водитель в конце поездки испортил всё впечатление.",0,0,0,0,0,0,0,0,1
"В автобусе не работал микрофон. А экскурсоводу нужно больше информации давать во время пути следования к первому городу чтобы экскурсия была интересной с самого начала
В самой Костроме и в Плесе экскурсоводы были хороши!
Обед в Иваново в гостинице Вознесенская был хорош
Обед в Ростове был не очень
Завтрак понравился, хотя многие жаловались на неработающие кофе-машины (то кофе в них не было, то кипяток закончился) Я кофе не люблю, соки и морсы на завтраке понравились
Экскурсовод Александр Рыбалкин хорош именно по Костроме. По другим городам пока не очень хорошо подготовлен.

",1,1,0,0,0,0,0,0,0
"79052043973 - Здравствуйте! Оценка 4.
Нормальна работа гида и водителя. Не понравилось, что были очень долго без обеда, 8 часов.
",0,0,0,0,0,1,0,0,0
"79645005115 - 3
Путешествие было очень торопливым. Очень мало провели времени в Ярославском Кремле, минут 20-30. Затем очень спешли на панорамный вид, парень рассказал минут 30. В сырнлй лавке время провели больше чем на экскурсиях. Прогулка на теплоходе на 3. Очень плохо пахло, дурацкая музыка и не информативно. 5 часов туда и 5 обратно, ради беглой информации. Экскурсовод тоже на 3. Ещё бы не поехала и другим не посоветую. Но город Ярославль шикарный, очень интересный.",0,0,0,0,0,1,0,1,0
"79032679077 - Оценка 4 .
Замечания/пожелания: экскурсии пешеходные проходили в очень быстром темпе,особенно в Костроме.мы часто просто бежали за гидом:не всем это удобно.Вместо посещения храма 2010 г в Костроме,лучше было бы включить посещение торговых рядов с ярмаркой сыров!Намного интересней.
По поводу питания:я просила для меня заказать диету без красного мяса,но как показалось рестораны не были заранее предупреждения: мне подавали блюда последней по моей просьбе и готовили на ходу!я об этом попросила ещё за 2 недели, заранее.
Жаль что не было времени посетить хоть один магазин.
Для спуска к пароходу гид выбрала дорогу с ужасным булыжником,хотя там слева был прекрасный спуск комфортный по. лестнице каменной. Можно же было о людях подумать.
Стоит отметить высоко профессиональную работу водителя.
В целом впечатление неплохое от поездки .Благодарю.",0,1,0,1,0,0,0,0,0
"79031594237 - Тур очень понравился. Но оценку ставлю 4. Основная причина снижения оценки - низкое качество гостиницы Славянка 3* в Нижнем Новгороде. За все наши поездки Туроператор ""Русь"" никогда не предлагал гостиницы такого уровня. Известно, что значит 3*. В этой гостинице до этого уровня было очень далеко. Конкретизировать не буду.
С уважением, Ваш постоянный турист А. М. Арсенов",0,0,1,0,0,0,0,0,0
"+79626943497 - Ставлю 3.
Организация питания (отвратительное)
Предоставлена убогая гостиница ( нет мыла в номере, и внешне гостиница ощущалась грязной)
",0,1,1,0,0,0,0,0,1
"Добрый день. Первый день тура прошел хорошо. Хотя обед можно было назначить на 13 00, а не на 12 00. Много было свободного времени. Почему бы не заехать было в Переславль Залесский и там это свободное время потратить. Второй день вообще был спланирован не для туристов, а для гидов. Зачем было возвращаться в Кострому? Чтобы пообедать или сделать смену гидов? Неужели нельзя было организовать обед в Плесе? И сразу выехать в Москву? Это очень большой минус!!! За организацию можно было ставить и 3. Алексею, гиду, ставлю 5!!! К водителю претензий нет.",0,0,0,0,0,1,1,0,0
"В этот раз было очень плохое питание,кроме обеда в Дивеево
4 Поэтому ставлю хорошо
",0,1,0,0,0,0,0,0,0
"79166120889 - Добрый день, оценка путешествия 4. Что понравилось,:сами места посещения. Но эта была какая то гонка,нас все время подгоняли,все бегом,нигде не успевали на шаг отойти от группы. Свободное время было только вечером в отеле,когда всё закрыто да и пойти некуда. Ни тебе сувениры купить ни свободного времени. Так ещё водитель безнавигатора(его видемо глушили)заблудился и заехал в поисках ХОлуя,не туда,в итоге наш мастер класс по росписи просто свернули до минимума. Я понимаю много городов,но может оно не стоит так гнаться за количеством городов, лучше меньше да лучше. Хотелось в Шуе посмотреть ткани,а все закрыто уже в 15ч,да не успели бы все равно, либо за гидом либо сам без экскурсии. В Палехе на сувенирные магазины (чего собственно и ехала)только из окна автобуса)) В общем осталось только ощущение гонки и фразы ""ускоримся""",0,0,0,0,0,1,0,0,0
"9165921776 - 4
Водитель Хайрат нам не понравился, во-1х он не знал дорогу и экскурсоводу постоянно приходилось отвлекаться от рассказа, чтобы показать дорогу
Во-2х в салоне работал сильно кондиционер, попросили сделать потеплее, он возмущенно сказал, что так нормально
В-3х не довез нас до места, где садились вначале, остановил прямо на проезжей части, не доехал даже до тротуара
Это отрицательные моменты
Что понравилось:1.организованность.2.экскурсии, особенно село Мартыново(вот люди порадовали от души)!!!
Пожелания:Завтрак в отеле Чайка хороший, но если бы он начинался в 7.00 и до 8.00,просто 25мин не хватает на 40человек.
Ещё хочу выделить организованность девочек из отеля Волжская Ривьера, где мы обедали, вкусно, быстро, молодцы!!!!
Итог:не смотря на плохую погоду, экскурсией мы довольны, спасибо большое!!!!
",1,0,0,0,0,0,0,1,0
"79045544019 - 3
Поездка состоялась, места озвученные в программе посетили. Минус за организацию, например, сопровождающий не озвучивал чётко время в микрофон во сколько собираемся в автобусе, приходилось переспрашивать у людей кто услышал.
После обеда автобус стоял не там где было озвучено, и д.р. подобные мелочи.
Так же гид представил только водителя, а как её оставила в тайне.",0,0,0,0,0,0,0,0,1
"9175387723 - оценка 4 - Добрый день! Экскурсия понравилась. Водитель Виктор водит аккуратно. Экскурсовод очень понравился в Плёсе, Анна - замечательно рассказывает интересный материал.
Отличная идея ходить с гарнитурой - удобно и экскурсоводу, и туристам.
Спасибо!

Недостатки:

1) гостиница в Волгореченске без горячей воды (на ресепшн сказали, что ""она до вас не доходит"", а жила я на последнем 4м этаже). На три звёзды ""не тянет"".

2) очень много свободного времени в Волгореченске на второй день после возвращения в гостиницу вечером - для города, в котором нечего смотреть (концерт по случаю дня города скрасил вечер). Программу второго дня лучше изменить немного, сдвинуть по времени, хотя бы на час, чтобы успеть в Плёсе посетить музеи. После экскурсии с Анной у нас осталось минут 20 до посадки на теплоход. После 45-минутной прогулки по Волге причалили и пошли гулять сами. К сожалению, из-за этого удалось посетить только один музей (дом Левитана, и тот бегом за 10 минут, потому что он закрывался на обед). В дом художников вообще не удалось попасть, закрылся на обед с 13 до 13:30. А мы в 13:45 должны были уже покинуть набережную. А если сразу после экскурсии с Анной дать свободное время на музеи и перекусы в Плёсе, то программа получится приятнее, не в спешке и не в пустом времяпрепровождении вечером в Волгореченске

3) экскурсоводы не всегда обладают хорошей дикцией, говорят тихо или бубнят, как итог, речь невнятная и наполненная словами-паразитами

4) экскурсоводу в автобусе следует предупреждать участников экскурсии о санитарных остановках, о выходе из автобуса за 10-15 минут. Автобус остановился, а мы не знаем, что делать, экскурсовод молчит... Ещё для организационных моментов: туристам нужно несколько раз повторять такие вещи, как: во сколько завтрак/обед/ужин, во сколько после них отправление. Это очень важно!!! Сказанное однажды туристами, как показывает практика, плохо усваивается(((

5) питание в кафе-ресторанах однообразное (два дня подряд макароны с курицей). Привезли в ресторан ""Метелица"", так там морс подали вместо чая. Морс не все пьют, аллергенный напиток. Рыбу ни разу не подали, учитывая, что Волга рядом...",0,1,1,0,1,0,0,1,0
"79151500651 - 3
Добрый день. Не хватило самой экскурсии. Уха не была приготовила на костре, и салат из капусты-это, видимо, фишка любой поездки",0,1,0,0,0,0,0,0,1
"79855945852 - Добрый день! Моя оценка 3. Организация тура мне не понравилась. Тур состоит в основном из обзорных экскурсий, мало локаций в городах, все очень точечно. Только в Дивеево было полноценно выделено время на локацию. Хотя оказалась и там проблема, что в программе на сайте забыли убрать источники. Из основных замечаний: 1)не понятно, почему размещение было в Выксе, в которой не было экскурсий и приходилось тратить время до локаций и ехать по 60 км; 2)почему трансфер не включает проезд по платной дороге, по стоимости это копейки с каждого туриста, но экономит время, в нашем случае в первый день было опоздание на 3 часа из-за пробок и водитель к сожалению никак не может на это влиять, они как могли выбирали объезды 3)отвратительное место для обеда в Суздале, блюда ужасные, персонал неадекватный, подробный отзыв оставила на яндексе, ссылку скину. Экскурсовод ругалась с ними, чтобы они начали выполнять свою работу. Она даже помогала убирать со стола, чтобы наша группа быстрее села. Это перебор. Советую расторгнуть договорённости с этой помойкой, это действительно кошмар. По кнопке из вашего сообщения невозможно отблагодарить водителя и экскурсовод, их там просто нет, это недоработка. Им огромное спасибо. Группа была очень неоргантзованная, но они умнички, справлялись. Татьяна рассказывала очень интересно, всю дорогу давала много информации, а в самом Владимире рассказ был просто потрясающий, чувствуется, как она любит свой город и гордится им. В прошлую поездку сами туристы были более организованные, в этой поездке каждый поход и каждое действие было в ожидании, это не вина экскурсовода. Добавьте экскурсии для групп с меньшим количеством. Лично я не уверена, что готова ещё раз такое выдержать. Ссылку на свой отзыв на кафе в Суздале скину в следующем сообщении",0,1,0,0,0,1,0,0,0
"79161606090 - 4
Уважаемые организаторы тура, добрый день! 
Хочу выразить благодарность за в целом хорошо организованную поездку. Единственное существенное замечание касается второго дня тура. В этот день было запланировано посещение Плёса. Оно состоялось, но вполне могло бы быть более эффективным и приятным для туристов. Из Плёса обратно в Волгореченск автобус отправился сразу после обеда. Соответственно, в Волгореченск группа приехала уже к 16:00. Хотя вполне могла бы еще как минимум часа два свободного времени провести в Плёсе и вернуться в гостиницу Волгореченск в ужину. Водитель объяснил необходимость выехать из Плёса сразу после обеда отсутствием бесплатной парковки. Уверена, что туроператор мог позволить оплатить два часа парковки без существенного ущерба для себя. А туристы могли бы провести больше полезного времени и получить больше впечатлений от поездки в Плёс. Убеждена, что здесь экономить на туристах туроператору не стоило.",0,0,0,0,0,1,0,0,0
"Добрый день! Возмущена организацией тура ""Роскошь Нижней Волги""! Где найти силы пережить 6 дней этой роскоши?! О том, что Аэрофлот отменил рейс, прибывающий в 10:35, я сообщила вам ещё 18 июля. Какие действия приняла принимающая сторона, чтобы облегчить жизнь прилетевшим в 6 утра туристам? Представьте: вас довозят до гостинице на окраине города у двух вокзалов ранним утром. Вас не заселяют. На вопрос: где можно позавтракать - предлагают вокзальное кафе или прокатиться на маршрутке до улицы, где есть кафе, но которые откроются в 10. В чем проблема: почти за месяц договориться с гостиницей о завтраках, пусть даже за доп. плату? Дальше веселее: по настоятельной просьбе забирают ваш чемодан и ставят его ""в спец. комнату"", а когда вы хотите получить к нему доступ, спустя 6 часов ""прогулки по окрестностям"", вас не допускают к собственному чемодану - не положено... Совсем обалдели? В итоге заселение будет вечером, в теплом джинсовом комбезе еду на экскурсию по городу, за окном 29 градусов. Отвратительный отель, город и организаторы!",0,1,0,0,0,0,1,1,0
"79295006742 - Оценка 3 - Автобус очень старый, микрофон еле живой, шипит кряхтит с трудом можно что-то разобрать. Путевой гид был абсолютно бестолковый, путался в событиях, в датах, не мог собрать группу, не мог дать нормальную информацию по времени сбора. Остался в городе Углич и не провожал нас до Москвы. Водитель в целом молодец, но на обратном пути произошла странная ситуация и он решил сделать большой крюк и вернуться по Ленинградскому шоссе, потому что его так попросил один с участников группы, он не хотел возвращаться до Москвы и хотел выйти где у него находится дача. Как он договорился с водителем для меня остаётся загадкой. В целом дорога была без пробок, мы могли бы приехать на 30 минут раньше без использования платного участка дороги. Гостиница чайка просто отвратительная. Для того чтобы переночевать одну ночь наверное сойдёт. Номера с ключами, в ванне грибок, душ еле теплится, кровати из железной сетки, спать невозможно. Раскладушка для ребёнка была настолько старая, что она постоянно складывалась и падала на пол. Более-менее неплохой завтрак. Хорошо , что не покупали ужин потому что все посетители жаловались. Программа по Угличу хорошая. В Мышкине хотелось бы больше времени. Село Мартыново: программа интересная, еда дрянь редкая. Щи как помои, как можно настолько отвратительно приготовить курицу с картошкой я не видела ещё ни разу. Спасли только пирожки с яблоком. С трудом голодные дотянули до Москвы. Заправка на которой остановился водитель на обратной дороге была с этим туалетом и очередь после такого чудесного обеда выстроилась в него из всего автобуса. Многие недоропели побежали за заправку в кусты. С положительного можно также добавить хорошую остановку у рыбных рядов в мышкине. 30 минут в Калязине , для того чтобы сфотографироваться с колокольней явно много. Либо надо выходить просто на 15 минут и сразу обратно в автобус, либо тогда надо устраивать прогулку на кораблике до колокольни. Впечатление от поездки остались неоднозначные. Я езжу много по командировкам и мне есть с чем сравнить.",1,1,1,1,0,1,0,0,0
"79031845164 - Оценка 4- во-первых,поселили отдельно от группы в старую гостиницу Вологда-, окна в номере заляпаны ( идет ремонт) и выходили на центр. улицу, очень очень шумно! Во-вторых-мало времени для самостоятельного осмотр, все бегом;",0,0,1,0,0,1,0,0,0
"79661591717 - Водитель и гид были прекрасные. Елена рассказывала интересную информацию о городе, но и давала отдыхать в тишине, подсказывала хорошие места для обедов/ужинов, сразу предупреждала о возможных нюансах в дороге и в туре. Водитель вежливый, высадил нас в Королеве в удобном месте. Гостиница хорошая. Программа сама по себе тоже.

Не понравились: экскурсии, общий тайминг.

О тайминге - в все в спешке, мало свободного времени для прогулок и самостоятельного знакомства с городом.
Как пример, в Ростове мы минут 15 из 30 свободного времени провели только в очереди в уборную, не успели спуститься к озеру Неро.

Про экскурсии. Основные недостатки в том, что они короткие и чаще всего без обзорных прогулок, т.е. ходим туда-сюда на одном пяточке. Например, в Ярославле интереснейший Кремль, можно было гулять и параллельно рассказывать о его истории, мы же крутились на одной площади все время. Похожее было в Ипатьевском монастыре. Конечно, позже мы проходились по городу с Еленой, но вот именно экскурсии были без проходок.

Особенно удивила экскурсия в Ростове. На всю программу отводится всего минут 40, 10 из них нам показывали СУВЕНИРНУЮ ЛАВКУ с глиняными изделиями. Странное решение, казалось, это время можно было с большей пользой провести.

Ещё бы хотелось добавить такой нюанс - мы часто теряли экскурсовода и нашу группу в толпе. Дело в том, что в разгар туристического сезона на улицах очень много групп с гидами, некоторые даже с такими же аудиогидами на шеях. Было бы здорово, чтобы гид носил что-то яркое и фирменное, чтобы его сразу можно было глазами найти. Ну и тот факт, что в программе заявлен Переславль, в котором мы даже не останавливались - без комментариев.

Что особенно понравилось:
1. Прогулка на воде по Волге
2. ⁠Есть возможность посетить святые места в Костроме
3. ⁠Есть свободное время вечером в Ярославле для самостоятельной прогулки.

В целом, поездкой остались довольны, спасибо :)",0,0,0,0,0,1,0,0,0
"Совсем не понравился гид, информацию даёт на уровне школьного учебника. Обед почему то был не в волжский ривьере, а в чайке, как в столовой. На обратном пути была обещана гидом санитарная остановка в кафе, где останавливались в первый день. Я присмотрела покупки сыра и колбасы, в итоге водитель не остановился. Мы ехали с половины четвёртого без воды и еды и туалета. Остановился он в итоге на заправке, уже где то ближе к Москве, помоему после Сергеевна посада. Приехали мы в 10, выехали в 15:30. Он бумаги мы 6 часов не захотим в туалет? Уже в москве произошёл инцидент с пассажиром, оеиего хотел выспаться на дороге, потому что тот встал по пути следования. Сцена была ужасная. Экскурсия в угличе так себе, ничего не было слышно, был молодой человек гид, туда мы пошли всем автобусом, никто не проверял, оплачена ли экскурсия, просто все приехали и все пошли.",1,0,0,1,1,1,1,0,0
"79162724564 - 2
В целом, все впечатление от путешествия испортилось дорогой. Во Владимир, по слова гида, мы должны были ехать по платной трасса М-12, но со мкада водитель свернул на бесплатную М-7 и дальше у Новой Купавны повернул в дачные участки и около часа вез нас до платной трассы в райне Купавны (полагаю, что при этой монипуляции он не оплатил выезд на платный участок). По дороге он постоянно ""дергал"" и ехать было дискомфортно. В итоге вместо 2-3 часов, во Владимир мы приехали в 12 (4 часа по платной пустой дороге) и сразу пошли обедать (гид уверяла, что так правильно и это самый удобный вариант). Дальше вся экскурсия была смазанная - быстро добраться до Боголюбово, быстро сходить через поле в храм Покрова (что при жаре не очень приятно и в автобусы были пассажиры в возрасте), быстро вернуться в автобус (там водитель отказался включить кондиционер), так же быстро вернуться в город и пойти в Успенский собор. В программе был указан так же Дмитриевский собор (внешний осмотр) - в его сторону нам даже не показали. При к владимирскому гиду Вере вопросов нет (с ней уже пересекалась и она очень хорошо ведет), она подстраивалась под остатки времени и в итоге в Успенском соборе мы провели всего минут 10-15, хотя обычная городская экскурсия по нему идет 45.
Обратная дорога вообще была жуткой - мы ехали по бесплатной трассе. На санитарную остановку водитель не соглашался (в сторону Владимира тоже), его приходилось уговаривать автобусом. На бесплатной М-7 в нескольких местах ведутся дорожные работы и там пробки, о которых ни сопровождающий, ни водитель не сообщили. В первой пробке на вопрос ""почему мы не поехали по платной, она пустая и ехать всего 2 часа?"" сопровождащий сказала, что так предусмотрено в программе и она ездила сюда в мае (!), работ не было. Водитель сказал, что он не знает почему старшая не предложила всему автобусу скинуться ему на проезд по платной трассе. Дальше половине автобуса сидела на картах и следила, куда он нас в ночи завезет. На следующем куске дорожных работ водитель решил объехать пробку по обочине, пока весь автобус не начал требовать, чтобы он вернулся обратно в полосу, при сказав ""а вы что стоять хотите?"". Хотелось доехать, а не всем автобусом познакомиться с канавой вдоль дороги. По бесплатной дороге мы ехали еще 4 часа к ВНДХ. Т.е. по сути в дороге мы провели больше, чем в городе.
В общем во всей этой поездке вопросов нет только к владимирскому гиду Вере. Организация поездки неудачная, поведение водителя ужасное.",0,0,0,1,0,1,0,1,1
"79654445405 - 3
Добрый день! Не понравилась организация тура со стороны гида. Приехав в Суздаль, гид, Алексей Владимирович сказал, что мы приехали рано, остановили автобус на обочине, стояли время теряли. В город заехали только в 13-30ч, в итоге, как оказалось, местный гид ждала нас к 12-00 часам. Имев в распоряжении итак небольшое количество времени, из-за гида было потеряно 1,5 часа. Попросив продлить нам потом личное время для прогулки, возместив эти 1,5 часа, было отказано. Кроме того, договорившись встретиться в определённом месте перед отъездом в Москву, нас гид потащил в другое место к автобусу. Часть группы потащилась за гидом, часть группы его не видела, осталась ждать на оговоренном заранее месте, все в растерянности идти за ним или ждать стоять. В итоге испорченное настроение из-за организации тура.",0,0,0,1,0,0,0,0,0
"79201483833 - Здравствуйте, моя оценка 2. Хочется задать сразу 2 вопроса, почему мы ехали туда почти 7 часов????, а обратно не более 3,5 часов!!!! Из-за этого у нас было всего 45 минут на Оптину Пустынь и всего 1 час в Шамордино! Вы понимаете ехать 7 часов и только 45 минут провести в Оптиной Пустыни! Это неоправданно мало!!! Гид объяснял пробками, но по факту их и не было! Гид это отдельная тема для разговора! Знает он много, но организация состояла только в трате времени на перекличку! Не продуманы места остановок через каждые 2 часа! Пассажам пришлось прямо требовать остановку! Прошу дать ответ по данной ситуации с временем пути и отведенным временем на саму программу посещения святых мест! Калугу мы тоже почти не посмотрели так небольшой круг по центру и все.
Гид не владел информацией по времени экскурсии по Калуге и поэтому некоторые пассажиры были уверены, что она займет 1 час (со слов гида) после остановки у парка, где захоронен Циолковский, а по факту в этом месте мы должны были совершить пешую часть экскурсии не более 15-20 минут, а дальше ехать на автобусе по городу! Нам пришлось ждать пассажиров, которые решили сходить в магазин, тк у них была не верная информация. Поездка не оправдала ожидания и была еще усугублена тем, что не было обещанных остановок через каждые 2 часа, это очень плохо сказалось на мое самочувствие!",0,0,0,1,0,1,0,1,0
"Здравствуйте. Водитель вел автобус безукоризненно, четко соблюдая правила движения. В автобусе было ехать достаточно комфортно, работал кондиционер и было все чисто.
про сопровождающего, это в лучшем случае - 3. Не очень опрятный вид и очень мало информации про город . Сопровождающим была обещана информация про то, что покажут какие то места для пешей прогулки по городу в свободное время, но свободное время было только в обед, который проводился вдали от пешеходной зоны и не было предложено и не были даны пояснения куда можно сходить в это , так называемое ""свободное время"" тем более вдали от экскурсионных маршрутов. Очень расстроило , что не попали ни в 1 музей или на экспозицию внутри помещения, даже не было выделено время во дворе б. мужского монастыря с возможностью посещения хотя-бы одной экспозиции или возможности подняться на звонницу. также хотелось бы побывать в одном из старинных храмов, но была прогулка только в новодел - заново построенных Храм, он очень красивый, но все еще в отделке внутренней, а хотелось в один из старых, которых в городе достаточное количество. Экскурсия очень неплохая, особенно порадовал экскурсовод местный - ей огромное спасибо, а также прекрасная прогулка на теплоходе. Спасибо за поездку, но было бы очень неплохо зайти в какой то музей по историческим местам города.
3",0,0,0,1,0,1,0,0,0
"9964289589 - Гид нам очень понравился, водители про выезде из дивеево не очень точно проговорили где правильно автобус будет стоять был дождь и мы 15 минут под дождём ждали автобус, вместо того чтоб он уже ждал людей, при приезде в Нижний Новгород была полная неразбериха с заселением, целый час до 10 часов мы не могли получить ключи от номера.
Еда в гостинице волна на ужин тоже была продана холодной, хорошо что чай был горячий
В Болдино на обед был обед подали плюшки, которые есть было нельзя их прожарки на старом пригорки маслом и туристы всё плюшки оставили, эти мелочи портят всё о поездки
Так, что оценка на тройку,
Свободного времени не хватало, чтобы посмотреть ещё памятники старины, всё бегом, очень много времени на дорогу уходит. Я бы эти экскурсии разбила на отдельные Нижний на два дня тогда можно больше увидеть, а так одна беготня
",0,1,1,0,0,1,0,0,0
"79154390243 - оценка 3 - Два бала сняла за гида. Не понравился категорически Виктор Викторович. Рассказывал неинформативно, неинтересно, какой то бред нёс. Ещё не понравилась дорога, 6 часов туда, шесть назад. Из ща этого в Калязине дали 29 минут времени. Это чудовищно мало. И в Угличе на полчаса сократили экскурсию по Кремлю. Экскурсовод была просто потрясающая и было очень обидно! А вот в Мышкине 3 часа делать нечего, музей зайдет только детям, хотя там экскурсовод тоже очень понравилась.
Немного больше времени хотелось побыть в Калязине и в Угличе.
В Калязине было 20 минут времени.
Если бы был другой гид, поставила бы оценку выше",0,0,0,1,0,0,0,0,0
